Country,variable_name,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Ireland,inflation,18.1544633901705,20.3735144312394,17.1471130924959,10.4476314610748,8.65110984632896,5.39549502357258,3.82703777335985,3.15940641455239,2.13457076566124,4.089050431622,3.31732867743346,3.21081537811574,3.06999590667209,1.46942017474191,2.30919765166338,2.52486610558531,1.75373134328355,1.52560487120497,2.41551787239233,1.63192376414532,5.59071729957808,4.87290487290485,4.614733276884,3.49048968029139,2.19962850718546,2.42969198392958,3.93163989540528,4.89711564381348,4.06030495117357,-4.47810339150479,-0.922095829024488,2.55718883186918,1.69620897294548,0.508714869485458,0.182542316627925,-0.289879079012778,0.008306337735702
Israel,inflation,131.02499834078,116.800007902863,120.364391998424,145.95150861706,373.215653839258,309.931709657397,47.8885135135135,19.0748143917761,16.4028776978418,20.3543469303667,17.1858952413557,19.1352614665498,12.0156939676312,10.9238178633975,12.2755081902507,9.93144665143257,11.4166933162776,8.96957520091845,5.49190043461084,5.18102372034957,1.03264094955489,1.1513157894737,5.77235772357723,0.702756121664635,-0.381637771235403,1.31348511383539,2.06352636127917,0.455170953741907,4.5521601685985,3.35617818988107,2.69137006338374,3.48494919760706,1.67920719398055,1.57025539211263,0.479786761439343,-0.60129100716243,-0.551552352993504
Italy,inflation,21.0641736314828,17.9692966149136,16.4804074126468,14.6465873208647,10.7944915254237,9.20599244669663,5.82354411397151,4.74728389230041,5.05824877865465,6.25983688653599,6.45660809264121,6.25000000000001,5.2705882352941,4.62673223066608,4.05184077476324,5.23542294004927,4.00698055537492,2.04310552039097,1.95508793969852,1.66345783596456,2.53768653889857,2.78516548463358,2.46532020412564,2.67255892255893,2.2067363530778,1.98529411764704,2.09084354722423,1.82973805855163,3.34783431057309,0.774768179599804,1.52551607240149,2.78063323594298,3.04136253041363,1.21999212908304,0.24105754276825,0.038786750446063,-0.094021401985132
Japan,inflation,7.7,4.9,2.8,1.9,2.3,2,0.6,0.1,0.7,2.3,3.1,3.3,1.6,1.3,0.7,-0.1,0.1,1.8,0.6,-0.3,-0.7,-0.7,-0.9,-0.3,0.0,-0.3,0.3,0.0,1.4,-1.4,-0.7,-0.3,0.0,0.4,2.7,0.8,-0.1
Korea,inflation,28.6976016953533,21.3516539235816,7.19084575797189,3.42060778214323,2.27395706219752,2.45911060433293,2.74998041324489,3.04965964703111,7.14610036895904,5.70016009040395,8.57327612978711,9.33279048161489,6.21328146355184,4.80099660215358,6.26585950039682,4.48074108557248,4.92454354292746,4.43893184574638,7.51358008079307,0.812957254446386,2.25916580080151,4.06657587897792,2.76226210296604,3.51487451459934,3.59066298882582,2.75379162735034,2.24234028518921,2.53457382137937,4.67389655533408,2.75649654493924,2.93928652655687,4.02596500436095,2.18707104433314,1.30134754547413,1.27477446401325,0.706331772455686,0.971685739912204
Latvia,inflation,..,..,..,..,..,..,..,..,..,..,..,..,951.696165191741,108.98955192483,35.9247080928735,24.9759324627879,17.6104604080665,8.44739272818879,4.64421215640727,2.36481486962442,2.65425316602094,2.48704371338439,1.93887927006897,2.94264339152122,6.19238424470981,6.74845153401439,6.53619908765876,10.0929775849168,15.4023191064986,3.53410672858938,-1.08463595015157,4.37073559939218,2.25778924374595,-0.029454778257889,0.620492316662627,0.174241405930765,0.140630833333344
Lithuania,inflation,..,..,..,..,..,..,..,..,..,..,..,..,1020.62056524354,410.451858561316,72.2546816164428,39.647629032829,24.62519538645,8.88104848465893,5.06755385841969,0.727550626557471,0.981615478857524,1.36712030817824,0.281506610345537,-1.13430854990244,1.16410252104675,2.6584848406526,3.73912004060658,5.73717382799845,10.9258856241655,4.45304456518529,1.31921362055465,4.13027562645085,3.08998277055415,1.04747937065349,0.103758009433726,-0.88409740550061,0.905525075460397
Luxembourg,inflation,6.2999020033094,8.07295011977,9.35705021308132,8.66927104978804,6.43585579606169,4.09358674187824,0.294564956375568,-0.056664910852501,1.43659115047075,3.37096342481064,3.25376469992762,3.11835931966098,3.15416878803308,3.58810441540534,2.19476040658278,1.86769787673627,1.18386104012053,1.36751139623727,0.95856626046439,1.02519420771158,3.15076774425885,2.66382233829702,2.0740887324166,2.04984042933296,2.22568081831823,2.48769271187972,2.66631494577073,2.31245861786127,3.40187963025567,0.368041997888905,2.27367911621544,3.4106834106834,2.66284165508018,1.73403963519167,0.628543985440706,0.474743161437791,0.290833333333307
Mexico,inflation,26.3516471873679,27.9337610830784,58.9134272074055,101.874928910102,65.4488117875354,57.7484459417563,86.2333089005843,131.827397470707,114.162248368707,20.0078784770922,26.6516736234877,22.6623652786404,15.5078988749597,9.75146037187231,6.96581325607854,34.9992633008785,34.3783842740772,20.6256276072657,15.9283923627682,16.5856192056458,9.4915599272956,6.36773668462784,5.03073253441126,4.54689794239725,4.68840714566334,3.98806073557603,3.62946322575927,3.96684962911696,5.12498169213468,5.29735712654757,4.15672783717606,3.40737961671277,4.11150854557409,3.80638982343263,4.01861720190995,2.72064126257004,2.82170775169716
Netherlands,inflation,6.51345169172654,6.73893036122169,5.9110940813307,2.74084124777853,3.30163761075379,2.25858689267003,0.083347224165694,-0.691205861837006,0.737945492845637,1.08216099001384,2.45408877732751,3.15820271542294,3.18358112475761,2.58418167580266,2.80152671755725,1.92321972228412,1.94936789638234,2.10924562739481,1.95913632274255,2.15717918055057,2.36052233801955,4.1558412719561,3.28753104712767,2.09199838997655,1.26364739183181,1.68813017869621,1.10150106517709,1.613858598021,2.48650198289455,1.1897768702155,1.27530569556684,2.34107017751371,2.45554765291605,2.50689852657888,0.976035079699632,0.600248147278764,0.316666666666676
New Zealand,inflation,17.1505596655251,15.3701541669983,16.1636944154096,7.34107464934909,6.17125046558885,15.4176610380375,13.2133995688405,15.7442922363778,6.3752563870145,5.71599166477693,6.09843939113659,2.60239876042911,1.01455670167455,1.28820957608383,1.74537612861734,3.75494077917946,2.28571424238512,1.18715083833045,1.26524037415924,-0.114266288773353,2.61523279599184,2.62582060036647,2.67709072115155,1.75357634573619,2.29024942334694,3.03702066022211,3.3654044680981,2.37614333662779,3.95894425130044,2.11565589221534,2.30202576769377,4.02790277235691,1.05991781376003,1.13441780001312,1.22751326034659,0.292703309026911,0.646237225422794
Norway,inflation,10.8786610878661,13.6429608127721,11.3409961685824,8.46524432209221,6.21827411167515,5.71485463958582,7.1764927481635,8.71704745166958,6.67636598771419,4.5461433550538,4.1310334831135,3.43819599109131,2.32808504911857,2.28826933193056,1.37567498071484,2.46036778693722,1.262532491645,2.56692335900258,2.25241329996424,2.36596736596738,3.08550609131276,3.00419703998231,1.28672528415186,2.48782553461781,0.45449850222085,1.53213367609255,2.32934980757545,0.712589073634218,3.75393081761004,2.19738586853569,2.41890639481003,1.28495158809157,0.696864111498264,2.12048620353118,2.04170286707213,2.17113665389526,3.55000000000001
Poland,inflation,..,..,..,..,..,..,..,..,..,..,812.15,71.5666666666667,42.85,35.475,32.1916666666667,28.125,19.9083333333333,14.95,11.8666666666667,7.25833333333333,10.0916666666667,5.475,1.94166666666667,0.841666666666667,3.49166666666667,2.13333333333333,1.03333333333333,2.49166666666667,4.21666666666667,3.45,2.58333333333333,4.26666666666667,3.7,0.9,-0.025,-0.933333333333333,-0.583333333333333
Portugal,inflation,15.8674803836094,19.0404107466915,21.6792837277095,24.0027623802918,28.3846388897103,19.4614100078696,12.3313334897218,9.63483186245761,10.1016321152266,12.6863036456148,13.6305705693075,11.8494841773675,9.55926033177512,6.78377994665409,5.42044019241624,4.22281614099486,3.06897732509792,2.33686298314109,2.57275225909131,2.34009490312171,2.85303039287154,4.36990330551796,3.6003465829091,3.218990906829,2.36536204097301,2.27716394887833,3.10766545871054,2.45396528138739,2.58850657657964,-0.835530021504193,1.40257289895372,3.65301100430727,2.77333854051582,0.27441666666667,-0.278153367467448,0.487938623904743,0.60739707464168
Slovak Republic,inflation,..,..,..,..,..,..,..,..,..,..,..,..,9.89349775784755,23.2870313695486,13.4155184916606,9.84109755580452,5.77583247511156,6.14198782961461,6.66564745451768,10.5704457503225,12.0357767839782,7.32963091519146,3.12713316312905,8.55414305406645,7.54850088183422,2.7090849458839,4.48333120449609,2.75672371638144,4.59817976325022,1.61510464058235,0.957018132975143,3.91928599146295,3.60610263522887,1.40047368963032,-0.076165329541994,-0.32521977742772,-0.520010196278353
